avg_coord,x_y_grid_pt,city_state,current_temp,wind,description
-27.02385,"64, 46","Billingsley,AL",85.0,5 mph,Sunny
-27.6686,"91, 17","Nemaha,NE",61.0,17 mph,Chance Rain Showers
-22.57135,"24, 72","Blenheim,SC",70.0,15 mph,Sunny
-26.4691,"130, 77","Conde,SD",52.0,12 to 20 mph,Cloudy
-30.1421,"61, 126","Ben Lomond,AR",74.0,5 mph,Mostly Cloudy
-30.495050000000003,"124, 106","Kendrick,OK",72.0,9 mph,Slight Chance Rain Showers
-25.293,"12, 66","Millersburg,IA",57.0,10 to 15 mph,Mostly Sunny
-21.51345,"103, 41","Miller City,OH",57.0,10 to 15 mph,Sunny
-26.636450000000004,"83, 125","Carpio,ND",35.0,13 mph,Mostly Cloudy
-30.03395,"27, 59","Alden,KS",66.0,20 mph,Slight Chance Light Rain
-37.39255,"63, 37","Hatch,UT",43.0,26 mph,Chance Rain
-39.94045,"44, 181","Silver Peak,NV",46.0,18 to 25 mph,Patchy Blowing Dust
-25.563900000000004,"58, 136","Coatsburg,IL",61.0,12 mph,Partly Sunny
-67.8971,"213, 113","Makena,HI",89.0,10 mph,Mostly Sunny then Isolated Rain Showers
-24.860850000000003,"64, 77","Fairfield,TN",74.0,5 mph,Sunny
-20.145250000000004,"39, 75","East Rochester,OH",53.0,6 mph,Sunny
-20.3097,"21, 49","Brandywine,WV",57.0,8 mph,Sunny
-34.23705,"73, 188","Dutch John,UT",52.0,25 mph,Sunny
-27.76885,"19, 78","Denton,KS",62.0,14 mph,Cloudy
-29.88775,"92, 113","Willisville,AR",74.0,5 mph,Partly Sunny
-22.86865,"75, 73","Brookston,MN",44.0,15 mph,Rain Showers Likely
-22.3631,"50, 14","Tustin,WI",49.0,13 mph,Mostly Sunny
-15.266499999999995,"53, 38","Watch Hill,RI",56.0,10 to 14 mph,Sunny
-32.196349999999995,"56, 37","Devol,OK",80.0,16 mph,Partly Sunny
-25.70425,"3, 72","Marietta,MN",48.0,15 to 20 mph,Chance Rain Showers
-25.64525,"102, 120","Gaylesville,AL",80.0,0 to 5 mph,Sunny
-25.33735,"48, 43","Clements,MN",49.0,15 to 20 mph,Showers And Thunderstorms Likely
-25.5223,"88, 72","Clemons,IA",54.0,16 mph,Mostly Cloudy
-23.02805,"35, 108","Yeoman,IN",58.0,10 mph,Mostly Sunny
-23.6491,"8, 57","Edmund,WI",54.0,15 mph,Mostly Sunny
-19.93815,"98, 70","Rodanthe,NC",67.0,32 mph,Partly Sunny
-21.654200000000003,"41, 86","Kanauga,OH",63.0,7 mph,Sunny
-28.14,"84, 77","Pine Level,FL",86.0,5 to 10 mph,Sunny
-30.76355,"71, 78","Utica,KS",73.0,26 mph,Mostly Cloudy
-20.582300000000004,"43, 68","Put-in-Bay,OH",54.0,21 mph,Sunny
-29.54725,"135, 93","Felsenthal,AR",81.0,0 mph,Mostly Sunny
-33.9582,"49, 196","Heron,MT",31.0,8 mph,Sunny
-24.4899,"86, 46","Allenville,IL",64.0,9 to 13 mph,Partly Sunny
-24.8426,"18, 41","Daisy,GA",82.0,13 mph,Sunny
-42.359,"63, 145","Timber Cove,CA",49.0,9 mph,Showers And Thunderstorms Likely
-19.1153,"103, 84","Cats Bridge,VA",62.0,16 mph,Sunny
-33.1099,"68, 59","Pony,MT",20.0,7 mph,Mostly Cloudy
-30.96315,"48, 82","Haigler,NE",79.0,20 to 25 mph,Sunny
-40.4071,"20, 121","C-Road,CA",34.0,5 to 10 mph,Heavy Snow
-30.6039,"97, 56","Rozel,KS",71.0,22 mph,Cloudy
-26.7711,"93, 88","Lloyd,FL",84.0,10 to 15 mph,Sunny
-31.68865,"13, 47","Cuney,TX",82.0,5 mph,Mostly Sunny
-22.7763,"56, 63","Ezel,KY",67.0,8 mph,Sunny
-19.0162,"43, 43","Chest Springs,PA",53.0,9 mph,Sunny
-33.85080000000001,"55, 55","Crestone,CO",59.0,15 to 25 mph,Patchy Blowing Dust
-36.45035,"167, 126","Sehili,AZ",59.0,20 mph,Sunny
-23.9852,"83, 92","Anchor,IL",59.0,10 to 14 mph,Mostly Sunny
-38.53295,"65, 46","Markham,WA",47.0,9 to 14 mph,Sunny
-22.6728,"83, 82","Springport,IN",60.0,12 mph,Sunny
-22.084850000000003,"31, 92","Yorkshire,OH",58.0,10 mph,Sunny
-22.5513,"91, 128","Whittlesey,WI",46.0,6 to 13 mph,Mostly Cloudy
-40.05135,"49, 40","Gu Oidak,AZ",79.0,17 mph,Sunny
-25.552350000000004,"48, 123","Lone Rock,IA",53.0,21 mph,Chance Rain Showers
-40.09575,"38, 52","Wahak Hotrontk,AZ",76.0,17 mph,Sunny
-15.882150000000005,"28, 62","Ames,NY",48.0,6 to 9 mph,Sunny
-22.85285,"110, 25","Stone Lake,WI",47.0,15 mph,Mostly Cloudy
-30.0165,"14, 128","Burbank,OK",70.0,10 mph,Chance Rain Showers
-30.383250000000004,"38, 92","Romeville,LA",84.0,5 to 10 mph,Sunny
-18.60105,"95, 23","Gardners,PA",58.0,10 mph,Sunny
-18.5404,"65, 59","Julian,PA",56.0,7 mph,Sunny
-29.34375,"88, 95","Christie,OK",73.0,5 mph,Mostly Cloudy
-18.31835,"34, 34","Marydel,MD",58.0,15 mph,Sunny
-23.0618,"57, 38","Buckhorn,KY",72.0,7 mph,Sunny
-18.7895,"70, 33","Shirleysburg,PA",60.0,7 mph,Sunny
-17.477050000000002,"69, 51","Fowlerville,NY",48.0,9 mph,Sunny
-21.4804,"53, 87","Newald,WI",46.0,10 mph,Partly Sunny
-23.6648,"8, 85","State Line City,IN",59.0,10 mph,Mostly Sunny
-20.3017,"133, 100","Harman,WV",55.0,7 mph,Sunny
-22.1221,"63, 26","Big Sandy,WV",69.0,7 mph,Sunny
-29.16625,"82, 119","Zena,OK",74.0,5 mph,Chance Rain Showers
-26.9381,"50, 149","Columbus,ND",32.0,14 mph,Cloudy
-25.160950000000003,"84, 30","Viola,TN",79.0,0 to 5 mph,Sunny
-26.34795,"123, 99","Columbia,SD",52.0,12 to 20 mph,Cloudy
-23.147,"154, 147","Roosevelt,MN",40.0,17 mph,Scattered Rain Showers
-29.0392,"91, 37","Woodlawn,AR",77.0,0 to 5 mph,Mostly Sunny
-23.86335,"109, 72","Muncie,IL",61.0,6 to 10 mph,Mostly Sunny
-27.8359,"106, 121","Walthall,MS",85.0,0 to 5 mph,Sunny
-18.8673,"65, 33","Cassville,PA",57.0,8 mph,Sunny
-18.92995,"73, 105","Ringgold,MD",56.0,7 to 10 mph,Sunny
-27.7239,"90, 12","Shubert,NE",61.0,17 mph,Chance Rain Showers
-25.40095,"104, 94","Dorchester,IL",67.0,10 mph,Mostly Sunny
-28.08915,"11, 46","Aubrey,AR",78.0,5 mph,Sunny
-29.122950000000003,"99, 59","Anselmo,NE",68.0,20 mph,Partly Sunny
-24.649,"24, 28","North Washington,IA",54.0,16 mph,Mostly Sunny
-41.6591,"52, 84","Hardwick,CA",58.0,10 to 15 mph,Showers And Thunderstorms Likely
-30.32515,"119, 43","Joyce,LA",86.0,5 mph,Sunny
-32.4289,"80, 53","Brick Center,CO",69.0,14 to 21 mph,Sunny
-29.55355,"86, 26","Latham,KS",65.0,14 mph,Chance Drizzle
-39.85365,"61, 42","Haivana Nakya,AZ",76.0,15 to 18 mph,Sunny
-30.81285,"171, 127","Roy,MT",13.0,12 to 17 mph,Chance Light Snow
-31.551450000000003,"44, 30","Weskan,KS",74.0,25 to 30 mph,Sunny
-26.07335,"115, 130","Upham,ND",42.0,9 mph,Partly Sunny
-20.96225,"81, 85","Middleburg,NC",62.0,13 mph,Sunny
-23.3778,"79, 24","Iroquois,IL",58.0,10 to 15 mph,Mostly Sunny
-27.7572,"66, 41","Alvo,NE",62.0,20 mph,Slight Chance Showers And Thunderstorms
-29.877,"61, 82","Summit,OK",74.0,5 to 10 mph,Cloudy
-28.05795,"79, 73","Netawaka,KS",62.0,15 mph,Slight Chance Rain Showers
-28.7749,"124, 46","Neosho Falls,KS",63.0,10 mph,Chance Drizzle
-29.66855,"43, 38","Okolona,AR",77.0,5 mph,Mostly Sunny
-22.79255,"81, 75","Greensboro,IN",60.0,8 to 13 mph,Sunny
-17.745749999999997,"110, 75","Jerseytown,PA",59.0,8 mph,Sunny
-23.99295,"37, 51","Cashiers,NC",67.0,3 mph,Sunny
-26.9579,"58, 87","Artesian,SD",56.0,20 mph,Slight Chance Rain Showers
-24.58305,"16, 63","Rocky Ford,GA",80.0,13 mph,Sunny
-30.7892,"132, 69","Sasakwa,OK",73.0,9 mph,Cloudy
-30.795050000000003,"151, 109","Sedgwick,CO",74.0,9 to 17 mph,Sunny
-23.26595,"45, 43","Hanover,WI",55.0,10 to 15 mph,Mostly Sunny
-21.1146,"119, 41","Virgilina,VA",62.0,9 to 13 mph,Sunny
-34.627700000000004,"97, 66","Normanna,TX",85.0,13 mph,Chance Showers And Thunderstorms
-40.941500000000005,"48, 115","Cherokee,CA",45.0,7 to 10 mph,Showers And Thunderstorms
-39.981950000000005,"47, 51","Maish Vaya,AZ",76.0,20 mph,Sunny
-28.00605,"78, 3","Du Bois,NE",62.0,17 mph,Slight Chance Rain Showers
-31.221850000000003,"130, 32","Bee,OK",74.0,8 mph,Mostly Cloudy
-39.9106,"138, 23","Crystal Beach,AZ",78.0,23 mph,Slight Chance Rain Showers
-35.86715,"40, 41","San Isidro,TX",88.0,12 to 15 mph,Mostly Sunny
-24.4108,"60, 112","Burtrum,MN",44.0,15 to 20 mph,Rain Showers
-25.4134,"32, 31","Houghton,IA",61.0,10 mph,Partly Sunny
-23.79555,"77, 67","Rockville,SC",76.0,14 mph,Mostly Sunny
-25.291400000000003,"46, 24","Pontoosuc,IL",62.0,10 mph,Mostly Sunny
-25.84945,"72, 20","Dooling,GA",82.0,15 mph,Sunny
-31.134,"126, 73","St. Xavier,MT",23.0,10 mph,Chance Light Snow
-17.72165,"66, 34","Hunt,NY",48.0,9 mph,Sunny
-21.126800000000003,"92, 76","Birch River,WV",63.0,7 mph,Sunny
-18.84885,"46, 54","Glen Hope,PA",55.0,7 mph,Sunny
-30.16395,"125, 49","Bogue,KS",76.0,20 to 25 mph,Mostly Cloudy
-20.58465,"10, 39","Monterey,VA",55.0,6 mph,Sunny
-24.433750000000003,"40, 26","St. Lucas,IA",54.0,14 mph,Mostly Sunny
-31.60995,"83, 205","Kevin,MT",7.0,7 to 13 mph,Chance Light Snow
-21.777149999999995,"66, 51","Sylvester,WV",65.0,7 mph,Sunny
-20.8805,"82, 106","Pullman,WV",61.0,10 mph,Sunny
-26.97295,"89, 80","Pick City,ND",39.0,13 mph,Mostly Cloudy
-22.01415,"40, 88","Lockington,OH",58.0,10 mph,Sunny
-25.1049,"35, 118","Ranger,GA",78.0,5 mph,Sunny
-24.688,"53, 68","Broadwell,IL",62.0,5 to 8 mph,Partly Sunny
-22.768000000000004,"80, 78","Cadiz,IN",60.0,12 mph,Sunny
-28.661900000000003,"34, 18","Stark City,MO",75.0,7 mph,Mostly Cloudy
-20.914549999999995,"119, 65","Huntersville,WV",61.0,6 mph,Sunny
-39.19275,"167, 53","Hackberry,AZ",62.0,31 mph,Patchy Blowing Dust
-22.7793,"101, 44","Gordon,WI",48.0,15 mph,Slight Chance Rain Showers
-16.958999999999996,"51, 123","Marksboro,NJ",53.0,10 to 15 mph,Sunny
-22.259000000000004,"29, 63","Indian Village,IN",56.0,10 mph,Mostly Sunny
-22.3468,"28, 74","Castine,OH",58.0,12 mph,Sunny
-25.8786,"47, 94","Clare,IA",54.0,18 mph,Slight Chance Rain Showers
-28.3777,"57, 134","Everton,AR",70.0,0 to 5 mph,Partly Sunny
-17.5566,"107, 93","Forksville,PA",55.0,10 mph,Sunny
-26.7234,"5, 73","Ricketts,IA",56.0,18 mph,Chance Showers And Thunderstorms
-36.8848,"87, 104","Harper,OR",46.0,12 mph,Chance Light Rain
-40.76365,"59, 111","Langlois,OR",52.0,9 mph,Slight Chance Rain Showers
-36.48515,"135, 98","Kirkpatrick,OR",44.0,7 to 10 mph,Mostly Sunny
-27.8496,"85, 8","Dawson,NE",61.0,17 mph,Slight Chance Rain Showers
-31.69585,"89, 77","Edgar,MT",23.0,12 mph,Chance Light Snow
-38.7021,"184, 140","Tenakee Springs,AK",29.0,5 mph,Cloudy
-27.9018,"106, 118","Moorefield,AR",72.0,5 mph,Mostly Sunny
-28.55435,"110, 55","Montrose,MS",85.0,0 to 5 mph,Sunny
-22.05245,"72, 22","Pageton,WV",65.0,7 mph,Sunny
-37.8258,"25, 115","Cliff,NM",75.0,9 mph,Sunny
-20.5899,"98, 112","Wolf Summit,WV",60.0,10 mph,Sunny
-25.848750000000003,"134, 83","Avoca,MN",50.0,15 to 20 mph,Chance Showers And Thunderstorms
-17.8578,"11, 92","New Schaefferstown,PA",55.0,15 mph,Sunny
-28.87735,"88, 137","Peoria,OK",70.0,5 mph,Mostly Cloudy
-33.7281,"46, 81","Smeltertown,CO",64.0,15 mph,Sunny
-20.79525,"63, 29","Mifflin,OH",54.0,8 mph,Sunny
-31.2551,"132, 27","Mead,OK",75.0,9 mph,Mostly Cloudy
-37.8761,"96, 63","Hoodsport,WA",44.0,10 to 15 mph,Sunny
-19.1161,"43, 35","Cassandra,PA",55.0,8 mph,Sunny
-27.5381,"30, 120","Epping,ND",32.0,18 mph,Mostly Cloudy
-21.1668,"122, 44","Alpha,MI",45.0,10 mph,Partly Sunny
-21.21805,"18, 43","Bairdstown,OH",56.0,13 mph,Sunny
-27.6875,"43, 54","Oaks,MO",65.0,8 mph,Slight Chance Rain Showers
-31.5313,"32, 130","Sharon,OK",73.0,16 mph,Partly Sunny
-25.86695,"97, 29","Hamilton,IA",58.0,13 mph,Mostly Cloudy
-32.22925,"24, 76","Willow,OK",76.0,16 mph,Partly Sunny
-29.2914,"47, 56","Upland,NE",64.0,20 to 25 mph,Cloudy
-35.32665,"80, 163","Monument,NM",78.0,15 to 20 mph,Sunny
-21.66915,"78, 58","Marenisco,MI",45.0,15 mph,Partly Sunny
-39.3836,"69, 149","Empire,NV",38.0,5 to 10 mph,Rain And Snow
-30.5634,"120, 21","Rock Hill,LA",87.0,5 mph,Sunny
-26.9808,"51, 42","Hunter,MO",67.0,5 mph,Mostly Sunny
-25.57015,"70, 121","New Salem,IL",64.0,8 mph,Partly Sunny
-19.6767,"26, 95","Klondike,MD",55.0,7 mph,Sunny
-25.89695,"31, 115","Ayrshire,IA",53.0,20 mph,Chance Showers And Thunderstorms
-30.10355,"79, 72","Pointe a la Hache,LA",80.0,5 to 10 mph,Sunny
-24.075850000000003,"25, 79","Hammond,MN",52.0,15 mph,Partly Sunny
-34.05970000000001,"142, 97","Marble,CO",64.0,15 mph,Sunny
-27.71875,"22, 79","Bendena,KS",62.0,14 mph,Cloudy
-27.47925,"53, 60","Prathersville,MO",64.0,9 mph,Slight Chance Rain Showers
-18.872050000000005,"109, 97","Modest Town,VA",61.0,15 mph,Sunny
-31.481100000000005,"106, 53","Whiting,WY",68.0,10 to 15 mph,Sunny
-31.06035,"103, 122","Camp Three,MT",20.0,10 mph,Slight Chance Light Snow
-18.072150000000004,"131, 29","Ronks,PA",59.0,9 mph,Sunny
-32.76515,"62, 47","Sedalia,CO",69.0,14 to 18 mph,Sunny
-21.95255,"76, 26","Crumpler,WV",64.0,8 mph,Sunny
-23.22475,"24, 6","Monterey,KY",64.0,8 mph,Sunny
-36.8627,"127, 130","Custer,WA",42.0,9 to 16 mph,Sunny
-25.6245,"114, 64","Venedy,IL",66.0,8 mph,Mostly Sunny
-27.13405,"15, 123","Success,AR",70.0,5 to 10 mph,Mostly Sunny
-31.41535,"89, 67","Bradley,OK",75.0,12 mph,Mostly Cloudy
-36.9534,"29, 77","Valentine,TX",86.0,15 mph,Sunny
-20.091,"63, 55","West Middletown,PA",55.0,5 mph,Sunny
-23.5622,"60, 29","Brook Park,MN",47.0,15 mph,Rain Showers Likely
-19.38145,"64, 110","Sheakleyville,PA",54.0,3 mph,Sunny
-26.42515,"117, 101","Westport,SD",52.0,10 to 16 mph,Cloudy
-21.37205,"63, 116","Patterson,OH",57.0,10 mph,Sunny
-23.72715,"23, 61","West Brooklyn,IL",54.0,10 to 15 mph,Mostly Sunny
-26.91865,"83, 96","Castana,IA",59.0,21 mph,Chance Rain Showers
-30.3426,"44, 61","Hanna,OK",75.0,5 to 10 mph,Mostly Cloudy
-35.464,"58, 43","Acequia,ID",43.0,14 mph,Light Rain Likely
-14.666800000000002,"98, 87","North Westminster,VT",47.0,7 mph,Sunny
-18.575850000000003,"99, 130","Galestown,MD",61.0,10 mph,Sunny
-25.5832,"109, 5","Jacksonville,GA",82.0,10 to 15 mph,Sunny
-31.35215,"47, 127","Chester,OK",74.0,14 mph,Partly Sunny
-18.22375,"85, 63","Woodward,PA",56.0,7 mph,Sunny
-20.4357,"44, 46","Bannock,OH",56.0,6 mph,Sunny
-17.645199999999996,"115, 78","Rohrsburg,PA",59.0,7 mph,Sunny
-34.07295,"152, 63","Kingsbury,TX",83.0,10 mph,Slight Chance Showers And Thunderstorms
-19.14795,"64, 12","Needmore,PA",60.0,7 mph,Sunny
-40.45655000000001,"47, 178","Big Bend,CA",42.0,5 mph,Rain Showers
-27.558499999999995,"88, 120","Pine Apple,AL",85.0,5 to 10 mph,Sunny
-28.3176,"33, 35","Cordova,NE",64.0,21 mph,Slight Chance Rain Showers
-24.5696,"171, 109","Mackey,IN",70.0,6 to 9 mph,Sunny
-25.42255,"36, 25","Franklin,IA",62.0,10 mph,Mostly Sunny
-22.27665,"38, 25","Norman,NC",66.0,13 mph,Sunny
-31.3971,"93, 64","Erin Springs,OK",75.0,12 mph,Mostly Cloudy
-26.0974,"22, 134","Novelty,MO",57.0,13 mph,Partly Sunny
-31.94225,"74, 38","Hastings,OK",79.0,14 mph,Mostly Cloudy
-28.23255,"34, 7","Glendora,MS",83.0,5 mph,Sunny
-35.7922,"83, 115","Pyote,TX",81.0,10 to 20 mph,Mostly Sunny
-26.3757,"81, 38","Frankclay,MO",59.0,6 mph,Partly Sunny
-29.0145,"88, 124","Cayuga,OK",74.0,5 mph,Mostly Cloudy
-39.7349,"84, 20","Tumacacori-Carmen,AZ",77.0,13 to 16 mph,Sunny
-25.582,"78, 110","Pearl,IL",65.0,7 mph,Partly Sunny
-27.81705,"13, 109","Brunswick,NE",62.0,22 mph,Slight Chance Rain Showers
-41.80355,"66, 81","Myers Flat,CA",49.0,3 mph,Rain Showers Likely
-28.1636,"111, 89","Georgetown,AR",75.0,5 mph,Sunny
-26.318800000000003,"25, 111","Holliday,MO",61.0,10 mph,Partly Sunny
-28.21425,"70, 70","Soldier,KS",61.0,15 mph,Slight Chance Rain Showers
-40.5692,"37, 68","Markleeville,CA",33.0,15 mph,Heavy Snow
-39.36425,"80, 70","Kings Valley,OR",46.0,12 mph,Partly Sunny
-27.09655,"71, 63","La Grange,TN",78.0,5 mph,Sunny
-37.8553,"137, 56","Ruth,NV",39.0,15 mph,Snow Likely And Patchy Blowing Snow
-25.77325,"131, 95","Garvin,MN",50.0,20 mph,Chance Showers And Thunderstorms
-15.164749999999998,"74, 72","Old Bennington,VT",48.0,8 mph,Sunny
-21.9506,"80, 11","Collins,WI",47.0,14 mph,Mostly Sunny
-28.653,"6, 54","Hepler,KS",64.0,8 mph,Scattered Showers And Thunderstorms
-26.3985,"48, 76","Rhineland,MO",63.0,7 mph,Mostly Cloudy
-32.28145,"105, 58","Kirvin,TX",82.0,5 to 10 mph,Partly Sunny
-26.82165,"44, 116","Bragg City,MO",75.0,5 to 10 mph,Sunny
-26.0819,"41, 52","Lester,AL",79.0,5 mph,Mostly Sunny
-27.479750000000003,"58, 65","Sumatra,FL",86.0,10 mph,Sunny
-30.5142,"26, 68","Bearden,OK",72.0,5 mph,Cloudy
-20.8665,"6, 53","Nellie,OH",57.0,5 mph,Sunny
-19.91545,"82, 49","Coal Center,PA",57.0,6 mph,Sunny
-29.231250000000003,"31, 84","Miller,NE",67.0,20 mph,Chance Rain Showers
-32.74435,"154, 20","Pritchett,CO",69.0,25 to 30 mph,Mostly Sunny
-25.8203,"80, 87","Brussels,IL",65.0,8 mph,Partly Sunny
-27.03825,"57, 30","Oxly,MO",70.0,6 mph,Mostly Sunny
-25.9354,"130, 81","Iona,MN",50.0,15 to 20 mph,Chance Showers And Thunderstorms
-26.351250000000004,"62, 32","East Peru,IA",59.0,13 mph,Mostly Cloudy
-23.94825,"53, 56","Boston,KY",68.0,8 mph,Sunny
-27.276,"69, 41","Lesterville,SD",58.0,20 mph,Chance Rain Showers
-18.323,"70, 71","Orviston,PA",55.0,6 mph,Sunny
-27.332249999999995,"34, 126","Fordyce,NE",59.0,21 to 24 mph,Slight Chance Showers And Thunderstorms
-26.34145,"138, 32","Larrabee,IA",54.0,10 to 20 mph,Chance Showers And Thunderstorms
-30.592250000000003,"122, 24","Sawyer,KS",69.0,20 mph,Cloudy
-25.864200000000004,"188, 34","Marion,ND",47.0,12 to 16 mph,Cloudy
-27.2562,"56, 62","Dimock,SD",58.0,20 mph,Slight Chance Rain Showers
-29.89325,"125, 74","Downsville,LA",82.0,5 mph,Mostly Sunny
-37.06035,"69, 170","Cliffdell,WA",38.0,9 mph,Isolated Rain Showers
-26.773200000000003,"65, 94","Carthage,SD",54.0,15 to 20 mph,Slight Chance Rain Showers
-26.7462,"47, 119","Homestown,MO",75.0,5 to 10 mph,Sunny
-29.41915,"87, 90","Mulberry,OK",73.0,5 mph,Partly Sunny
-25.19345,"85, 106","Chapin,IA",55.0,16 to 21 mph,Partly Sunny
-32.522549999999995,"113, 102","Ramah,CO",67.0,15 to 20 mph,Sunny
-34.7392,"133, 125","Addy,WA",34.0,8 mph,Sunny
-31.618,"194, 94","Meadow Acres,WY",62.0,10 to 24 mph,Sunny
-26.49585,"33, 86","Kingdom City,MO",64.0,9 mph,Mostly Cloudy
-25.00505,"148, 98","Maunie,IL",68.0,7 mph,Mostly Sunny
-24.12815,"59, 109","La Rose,IL",58.0,9 to 13 mph,Mostly Sunny
-34.4698,"133, 20","Bennington,ID",42.0,7 mph,Rain And Snow
-25.08665,"101, 41","Wolverton,MN",42.0,18 to 22 mph,Isolated Rain Showers
-32.05955,"57, 49","Faxon,OK",78.0,15 mph,Partly Sunny
-30.438650000000003,"88, 76","Herndon,KS",76.0,25 mph,Mostly Sunny
-33.553749999999994,"99, 19","Hoehne,CO",73.0,15 to 25 mph,Patchy Blowing Dust
-23.11175,"84, 45","Millhousen,IN",62.0,12 mph,Sunny
-37.9211,"212, 116","Kaibab,AZ",62.0,25 mph,Slight Chance Showers And Thunderstorms
-24.77515,"9, 37","Mitchell,IA",54.0,18 mph,Partly Sunny
-23.81985,"105, 81","Penfield,IL",60.0,6 to 10 mph,Mostly Sunny
-24.62215,"39, 92","Stone City,IA",55.0,10 to 15 mph,Mostly Sunny
-23.9187,"77, 17","Coronaca,SC",74.0,10 mph,Sunny
-32.424850000000006,"152, 53","Hasty,CO",77.0,25 to 30 mph,Patchy Blowing Dust
-28.468,"36, 33","Avilla,MO",68.0,8 mph,Mostly Cloudy
-27.635500000000004,"80, 7","Woodland,MS",83.0,0 to 5 mph,Sunny
-23.82985,"131, 116","Goodridge,MN",41.0,17 to 21 mph,Scattered Rain Showers
-32.0031,"84, 145","Seven Oaks,TX",89.0,5 to 10 mph,Slight Chance Rain Showers
-29.8222,"39, 17","Woodston,KS",69.0,20 mph,Cloudy
-32.55215,"14, 59","Gould,OK",78.0,13 to 16 mph,Partly Sunny
-29.388350000000003,"39, 122","Merriman,NE",65.0,0 to 10 mph,Mostly Sunny
-22.1533,"26, 93","New Weston,OH",58.0,10 mph,Sunny
-18.3539,"85, 53","Wagner,PA",57.0,7 mph,Sunny
-32.9465,"102, 73","Estelline,TX",78.0,15 mph,Partly Sunny
-22.307749999999995,"30, 75","Ithaca,OH",58.0,12 mph,Sunny
-34.7535,"106, 43","Del Sol,TX",83.0,14 mph,Chance Showers And Thunderstorms
-40.33540000000001,"60, 166","Hat Creek,CA",41.0,5 to 8 mph,Rain Showers
-24.0899,"66, 104","St. Donatus,IA",54.0,10 to 15 mph,Mostly Sunny
-37.62725,"121, 37","Kapowsin,WA",44.0,6 mph,Sunny
-24.8028,"150, 114","Browns,IL",68.0,8 mph,Mostly Sunny
-24.51705,"11, 74","Perkins,GA",79.0,10 mph,Sunny
-31.6147,"122, 129","Geyser,MT",13.0,7 to 12 mph,Mostly Cloudy
-31.6613,"55, 88","Colony,OK",73.0,14 mph,Mostly Cloudy
-27.42835,"61, 54","Fleming,MO",64.0,8 mph,Slight Chance Rain Showers
-30.68445,"46, 97","Marietta,TX",76.0,5 mph,Partly Sunny
-20.54695,"15, 51","Glen Arbor,MI",48.0,10 mph,Mostly Sunny
-26.1719,"133, 101","Claremont,SD",51.0,9 to 13 mph,Cloudy
-25.345150000000004,"72, 110","Goodell,IA",55.0,18 to 23 mph,Slight Chance Rain Showers
-38.437650000000005,"82, 51","Washington Park,AZ",62.0,17 mph,Sunny
-23.8828,"65, 48","St. Mary,KY",69.0,10 mph,Sunny
-21.0163,"117, 50","Scottsburg,VA",64.0,10 mph,Sunny
-22.58915,"88, 83","Blountsville,IN",60.0,12 mph,Sunny
-34.18285,"58, 49","Granger,WY",53.0,15 to 18 mph,Partly Sunny
-21.5814,"42, 91","Cheshire,OH",63.0,7 mph,Sunny
-35.80355,"159, 134","Starbuck,WA",49.0,8 to 14 mph,Sunny
-27.5953,"124, 124","Alicia,AR",71.0,10 mph,Mostly Sunny
-24.181950000000004,"56, 109","Centralia,IA",53.0,10 to 15 mph,Mostly Sunny
-28.3716,"89, 94","Sallis,MS",85.0,0 to 5 mph,Sunny
-27.75655,"26, 70","Lewis and Clark Village,MO",62.0,12 mph,Cloudy
-24.5352,"72, 138","Crystal,ND",41.0,16 mph,Cloudy
-19.6246,"27, 12","New Centerville,PA",55.0,7 mph,Sunny
-30.66475,"96, 40","Powhatan,LA",86.0,5 mph,Sunny
-41.918000000000006,"15, 123","Volta,CA",57.0,5 to 15 mph,Slight Chance Showers And Thunderstorms
-30.0808,"50, 24","Viola,KS",67.0,16 mph,Slight Chance Light Rain
-27.6317,"91, 20","Brownville,NE",61.0,17 mph,Slight Chance Rain Showers
-29.920300000000005,"88, 114","Bodcaw,AR",74.0,5 mph,Partly Sunny
-35.83735,"31, 35","Bonanza Hills,TX",89.0,13 mph,Mostly Sunny
-40.415850000000006,"69, 138","East Shore,CA",34.0,10 mph,Snow Showers
-33.0668,"88, 84","Rock Creek Park,CO",67.0,15 to 20 mph,Sunny
-29.679800000000004,"80, 76","Pinhook Corner,OK",73.0,5 mph,Mostly Cloudy
-23.6299,"110, 115","Quamba,MN",46.0,15 mph,Rain Showers Likely
-25.98055,"22, 145","Baring,MO",59.0,12 mph,Partly Sunny
-26.99095,"63, 91","Jameson,MO",61.0,10 mph,Mostly Cloudy
-18.2581,"100, 45","New Buffalo,PA",56.0,8 mph,Sunny
-29.87415,"27, 73","Lorraine,KS",65.0,20 mph,Slight Chance Light Rain
-19.47625,"74, 95","Forestville,MI",49.0,10 mph,Sunny
-29.83415,"118, 87","Spearsville,LA",80.0,5 mph,Mostly Sunny
-22.829,"70, 82","Meadowlands,MN",44.0,10 to 15 mph,Rain Showers
-29.4334,"79, 140","Whitewater,MT",18.0,13 to 17 mph,Chance Light Snow
-23.898550000000004,"70, 35","Lynxville,WI",55.0,12 mph,Mostly Sunny
-26.2131,"68, 35","St. Marys,IA",59.0,14 mph,Mostly Cloudy
-27.02425,"73, 75","Ludlow,MO",63.0,9 mph,Mostly Cloudy
-23.1672,"62, 63","Wright,MN",44.0,10 to 15 mph,Rain Showers
-27.1901,"71, 95","Java,SD",53.0,3 to 9 mph,Mostly Cloudy
